5.000014259639211645e-01,2.083387816096691658e+00
5.063305579381325305e-01,2.083997091767195720e+00
5.128219753475794507e-01,2.084235197023865727e+00
5.194820010014273848e-01,2.088115998907189574e+00
5.263172904882706948e-01,2.088716984084042938e+00
5.333348543614294668e-01,2.091195225324812057e+00
5.405420821230513262e-01,2.094167220721058431e+00
5.479467681798040335e-01,2.094627746193386653e+00
5.555571399600626181e-01,2.096855525367724127e+00
5.633818884101872149e-01,2.097434089050061790e+00
5.714302011017433625e-01,2.099645461762305043e+00
5.797117982191413166e-01,2.102278038590033038e+00
5.882369717223444594e-01,2.102621262639698507e+00
5.970166280166873118e-01,2.104945957925421052e+00
6.060623345017672747e-01,2.105445838803285508e+00
6.153863704171568250e-01,2.107643768305933030e+00
6.250017824549014556e-01,2.108852359245830144e+00
6.349224456684469109e-01,2.110622173776814492e+00
6.451631302759768261e-01,2.110683585575845900e+00
6.557395750345722529e-01,2.111312120904649703e+00
6.666685679517867502e-01,2.113495879534558419e+00
6.779680352051771219e-01,2.114712324921130371e+00
6.896571392604073925e-01,2.116157547847097753e+00
7.017563873180536760e-01,2.117758120980948622e+00
7.142877513772785125e-01,2.117965245938002727e+00
7.272748014022923924e-01,2.119468785940438416e+00
7.407428532800834908e-01,2.120017179192029477e+00
7.547191335306203674e-01,2.120098673358675967e+00
7.692329630215611891e-01,2.121941910002066223e+00
7.843159622964591682e-01,2.122273797195935785e+00
8.000022815423518674e-01,2.123170035230760533e+00
8.163288587166466215e-01,2.123293738678464049e+00
8.333357099398687184e-01,2.124015557320872549e+00
8.510662569598217431e-01,2.125698313908237047e+00
8.695676973284666156e-01,2.126552770021249650e+00
8.888914239357157410e-01,2.127299594305043229e+00
9.090935017523829043e-01,2.127935397228623238e+00
9.302352110954041908e-01,2.130797302184384456e+00
9.523836685023759907e-01,2.130936452667667069e+00
9.756125384667088118e-01,2.132692538577241059e+00
1.000002851928329051e+00,2.135265016045485797e+00
1.025643950695670936e+00,2.137523438542940468e+00
1.052634580977080514e+00,2.138721899566394136e+00
1.081084164246671531e+00,2.141321130202867185e+00
1.111114279920125236e+00,2.141507709362052925e+00
1.142860402203486725e+00,2.143323607655597485e+00
1.176473943444688919e+00,2.143881867926843210e+00
1.212124669003534549e+00,2.147305615604659046e+00
1.250003564909802911e+00,2.150447273734964693e+00
1.290326260551953652e+00,2.151187524545754570e+00
1.333337135903573500e+00,2.152620410555300179e+00
1.379314278520814785e+00,2.152817546853448505e+00
1.428575502753564042e+00,2.154301224999999320e+00
1.481485706559098947e+00,2.157983892614153021e+00
1.538465926041970855e+00,2.161125316539135532e+00
1.600004563083457843e+00,2.161631528914766953e+00
1.666671419881089022e+00,2.162165883048426718e+00
1.739135394658405165e+00,2.162680380036842820e+00
1.818187003506374522e+00,2.166763181993498932e+00
1.904767337006517458e+00,2.182775553904837906e+00
2.000005703856658101e+00,2.186068304400785145e+00
2.105269161954161028e+00,2.186409922558410379e+00
2.222228559840250472e+00,2.191165744588916553e+00
2.352947886889377838e+00,2.193470120514382504e+00
2.500007129819605822e+00,2.197458331929216691e+00
2.666674271807147001e+00,2.203965228953816080e+00
2.857151005507128083e+00,2.205184533226385746e+00
3.076931852083941710e+00,2.205945386857364632e+00
3.333342839756771703e+00,2.207566610553632458e+00
3.636374007006314635e+00,2.209126905470724989e+00
4.000011407705530431e+00,2.215357139213912419e+00
4.444457119670889078e+00,2.221702422436822921e+00
5.000014259651377024e+00,2.226090787367472679e+00
5.714302011030145678e+00,2.240865754285728428e+00
6.666685679535169662e+00,2.243736739491803078e+00
8.000022815442203949e+00,2.250379520487790330e+00
1.000002851930275405e+01,2.270269186797467587e+00
1.333337135907033932e+01,2.315548377568051652e+00
2.000005703860550810e+01,2.321784231836241830e+00
4.000011407721101619e+01,2.356414029010339917e+00
