11.821,14.199,205,0.098727,2.7255,40.311
0.67685,8.1677,0.3925,1.0756,1.1296,40.311
0.94077,8.2774,359.47,-0.24585,0,0
0.87752,22.022,102.28,1.0449,1.4003,38.296
1.6406,21.185,281.65,0.7732,1.0777,40.311
0.28982,3.1177,155,0.30579,0.31423,1.0078
0.25751,1.6061,285,0.41978,0,0
0.35599,5.0071,65,0.41237,0.4314,3.0233
1.165,21.489,162.6,0.97363,1.5143,39.304
0.27308,3.7682,225,0.10437,0,0
1.5232,20.18,37.558,0.81236,1.0303,35.272
10.909,14.199,75,0.53994,2.0451,39.304
1.4793,20.774,331.71,0.79908,0.94637,15.117
1.7802,21.081,232.61,0.87189,1.5393,39.304
1.4234,8.8609,111.06,-0.69462,0,0
0.62262,11.232,189.47,1.1235,1.3501,39.304
8.7064,12.916,255,0.45488,1.8631,40.311
2.1943,9.6112,316.56,1.0242,1.2151,38.296
8.5987,14.199,155,-0.049725,2.2349,40.311
0.91575,15.059,71.673,0.9244,1.1251,40.311
1.6496,18.313,0.53223,1.2033,1.3297,37.288
1.1743,11.265,280.14,1.1567,1.3753,38.296
1.3997,10.777,35.229,1.0214,1.1822,38.296
1.2344,16.585,131.94,0.92244,1.3311,39.304
1.7957,20.849,197.48,0.84023,1.5892,39.304
3.6948,12.234,224.65,0.71308,1.5982,39.304
0.9803,11.307,157.67,-0.77367,0,0
1.1367,6.0519,255,0.38762,0.44202,3.0233
1.3468,15.812,356.56,0.98876,1.115,40.311
0.26699,3.1177,195,0.40127,0.40605,2.0156
1.2792,14.908,252.61,0.81919,1.1419,39.304
1.3537,16.437,305.73,0.72384,0.90322,15.117
2.6362,15.354,99.172,0.40377,1.0965,40.311
2.3065,9.2378,85.245,0.83945,1.1292,39.304
1.0264,7.7934,135.87,1.1783,1.3293,38.296
3.9137,15.957,175.41,1.0929,2.3495,39.304
6.9493,14.199,125,0.28935,1.9735,40.311
4.8882,8.0418,175,0.094277,0.72185,13.101
1.1289,21.964,77.183,0.73735,1.0661,39.304
1.4127,14.873,331.85,0.7637,0.88776,13.101
4.9094,15.611,285,0.27027,1.0728,40.311
1.8888,22.639,126.28,0.88821,1.6757,39.304
1.6905,20.525,256.66,0.74316,1.2447,40.311
2.3659,15.129,204.84,-0.95621,0.32032,6.0467
0.52215,13.235,13.685,1.0839,1.1607,38.296
1.2219,8.2359,208.92,-0.60353,0,0
2.1825,10.132,58.255,0.61199,0.85781,36.28
1.8989,16.449,154.27,-0.43521,0.52995,9.07
0.7504,3.7682,105,0.46374,0.49568,5.0389
6.6546,11.748,205,0.40607,1.9099,40.311
8.9859,14.199,225,0.2851,2.1256,39.304
7.1133,12.916,95,0.1214,1.5088,39.304
4.5084,9.7198,245,-0.060621,0.6948,14.109
1.2907,15.348,49.148,0.86618,1.0692,40.311
2.4058,12.082,131.95,-1.0942,0.10325,0
0.60993,9.1887,337.99,0.8771,0.94794,12.093
0.51881,5.5048,175,0.099392,0,0
0.98965,16.323,228.6,1.0541,1.3781,38.296
0.69938,6.6535,285,0.15196,0,0
1.0416,8.367,229.52,0.74221,0.89555,14.109
4.9529,12.916,75,0.48116,1.2718,39.304
5.4556,10.686,155,-0.24441,1.1842,40.311
0.95976,10.646,259.58,-0.87193,0,0
3.4164,12.256,299.26,1.0093,1.3447,40.311
0.48654,13.191,115.69,1.1202,1.3186,38.296
9.2609,14.199,175,0.063573,2.5217,40.311
1.1148,19.592,58.854,1.095,1.3412,39.304
1.1128,16.188,271.94,0.25138,0.50015,6.0467
1.4251,7.2854,156.77,0.81794,0.97119,33.257
0.9797,6.5263,37.74,0.87883,0.93212,11.086
1.8702,20.653,310.28,1.0753,1.3162,40.311
0.47056,5.5048,85,0.33031,0.35593,2.0156
0.76969,17.843,20.613,0.88169,0.9889,15.117
2.6624,20.3,144.63,0.97788,2.0707,40.311
2.7564,18.46,114.2,0.60219,1.4911,39.304
4.1685,13.39,267.8,1.1137,1.7157,38.296
0.92714,8.2597,20.082,-0.59429,0,0
3.4012,11.942,173.21,0.76858,1.6195,39.304
1.4868,18.719,177.56,-0.57685,0.40697,6.0467
4.8363,10.686,115,-0.062552,1.125,40.311
2.5525,19.205,215.27,0.69644,1.6766,39.304
1.0484,11.991,209.1,1.0076,1.2973,40.311
1.4434,7.3901,191.73,1.1062,1.2735,38.296
1.3826,12.109,355.96,-0.53896,0,0
4.2133,18.618,270.27,0.41194,1.3832,40.311
0.83934,12.571,86.218,-0.57492,0,0
0.64705,18.546,89.651,0.7733,0.98796,16.125
1.4532,12.258,239.54,-1.0107,0,0
1.0669,9.5822,299.77,-0.56421,0,0
0.89372,15.52,189.08,0.98187,1.3162,38.296
0.33477,4.1427,135,0.32637,0.3386,1.0078
1.199,12.923,314.6,-0.45048,0,0
4.696,15.991,252.67,-0.42863,0.905,40.311
0.69375,9.2166,173.09,0.51548,0.66157,8.0623
1.025,14.467,171.94,-0.58173,0,0
3.2004,13.22,147.59,1.2207,1.9964,40.311
2.005,14.625,31.673,0.81282,1.0013,37.288
0.833,14.799,289.26,1.1816,1.3664,39.304
2.455,11.764,100.71,1.1605,1.6235,39.304
3.6126,12.939,193.18,1.0342,1.9727,39.304
