5.000014259639211645e-01,1.555383119847945084e+00
5.063305579381325305e-01,1.556369412477908165e+00
5.128219753475794507e-01,1.557342449022353970e+00
5.194820010014273848e-01,1.557423973955900820e+00
5.263172904882706948e-01,1.557680712248523225e+00
5.333348543614294668e-01,1.558504187618910297e+00
5.405420821230513262e-01,1.558920266067017391e+00
5.479467681798040335e-01,1.559229608816373513e+00
5.555571399600626181e-01,1.561181784082071644e+00
5.633818884101872149e-01,1.561524538877531620e+00
5.714302011017433625e-01,1.564461099830279034e+00
5.797117982191413166e-01,1.564565190109320270e+00
5.882369717223444594e-01,1.564949747676252612e+00
5.970166280166873118e-01,1.565656039852034720e+00
6.060623345017672747e-01,1.566530506107076226e+00
6.153863704171568250e-01,1.566762574860795842e+00
6.250017824549014556e-01,1.569618757686357169e+00
6.349224456684469109e-01,1.570273188881917026e+00
6.451631302759768261e-01,1.571302633518953495e+00
6.557395750345722529e-01,1.571326944172211526e+00
6.666685679517867502e-01,1.574474567048515627e+00
6.779680352051771219e-01,1.574950110359814914e+00
6.896571392604073925e-01,1.574973415697071832e+00
7.017563873180536760e-01,1.575401203094155544e+00
7.142877513772785125e-01,1.576128607685614913e+00
7.272748014022923924e-01,1.579871182901637194e+00
7.407428532800834908e-01,1.580205897686855376e+00
7.547191335306203674e-01,1.580632313070941208e+00
7.692329630215611891e-01,1.584266150908350657e+00
7.843159622964591682e-01,1.584877604507057836e+00
8.000022815423518674e-01,1.585598103235209999e+00
8.163288587166466215e-01,1.590906554881061696e+00
8.333357099398687184e-01,1.592001758332560968e+00
8.510662569598217431e-01,1.594766225354145694e+00
8.695676973284666156e-01,1.600316951266876897e+00
8.888914239357157410e-01,1.607028947237055139e+00
9.090935017523829043e-01,1.607867120485147572e+00
9.302352110954041908e-01,1.610476495393354135e+00
9.523836685023759907e-01,1.612194824352390476e+00
9.756125384667088118e-01,1.612472246619716554e+00
1.000002851928329051e+00,1.613603130840762345e+00
1.025643950695670936e+00,1.616230246299386719e+00
1.052634580977080514e+00,1.625350149274638056e+00
1.081084164246671531e+00,1.626876572804565768e+00
1.111114279920125236e+00,1.630335664365877069e+00
1.142860402203486725e+00,1.631387554091107139e+00
1.176473943444688919e+00,1.632026604101737499e+00
1.212124669003534549e+00,1.635080582817355355e+00
1.250003564909802911e+00,1.636708553199808458e+00
1.290326260551953652e+00,1.640777613894094378e+00
1.333337135903573500e+00,1.640808679827532757e+00
1.379314278520814785e+00,1.644476952902290678e+00
1.428575502753564042e+00,1.645881304808690881e+00
1.481485706559098947e+00,1.645902999532017130e+00
1.538465926041970855e+00,1.648606498942016829e+00
1.600004563083457843e+00,1.649360526501483903e+00
1.666671419881089022e+00,1.651850332365714324e+00
1.739135394658405165e+00,1.653038770214182884e+00
1.818187003506374522e+00,1.655420513956734618e+00
1.904767337006517458e+00,1.656304311121412631e+00
2.000005703856658101e+00,1.657993426448563401e+00
2.105269161954161028e+00,1.662993387847409466e+00
2.222228559840250472e+00,1.677035117951160226e+00
2.352947886889377838e+00,1.685718946870808921e+00
2.500007129819605822e+00,1.685810572167320665e+00
2.666674271807147001e+00,1.686234373528732622e+00
2.857151005507128083e+00,1.687008127489128650e+00
3.076931852083941710e+00,1.690828150800190333e+00
3.333342839756771703e+00,1.702089786260493565e+00
3.636374007006314635e+00,1.714505884221814602e+00
4.000011407705530431e+00,1.740458306649213416e+00
4.444457119670889078e+00,1.751476745643337329e+00
5.000014259651377024e+00,1.759564562442349711e+00
5.714302011030145678e+00,1.782090574206331990e+00
6.666685679535169662e+00,1.790857430346390666e+00
8.000022815442203949e+00,1.797678047446982230e+00
1.000002851930275405e+01,1.811420584514060739e+00
1.333337135907033932e+01,1.843146665124779204e+00
2.000005703860550810e+01,1.864272554013522099e+00
4.000011407721101619e+01,1.870471903273103642e+00
