5.000014259639211645e-01,2.183945330045084177e+00
5.063305579381325305e-01,2.185504307246646238e+00
5.128219753475794507e-01,2.186703736770029494e+00
5.194820010014273848e-01,2.188384283785972606e+00
5.263172904882706948e-01,2.188627557267132318e+00
5.333348543614294668e-01,2.188941792660560104e+00
5.405420821230513262e-01,2.189048856145109578e+00
5.479467681798040335e-01,2.189354564865528374e+00
5.555571399600626181e-01,2.190427317071361735e+00
5.633818884101872149e-01,2.193767750068525757e+00
5.714302011017433625e-01,2.194806376451367669e+00
5.797117982191413166e-01,2.194956611401839286e+00
5.882369717223444594e-01,2.195914577075112284e+00
5.970166280166873118e-01,2.196132899916602987e+00
6.060623345017672747e-01,2.196345019129202214e+00
6.153863704171568250e-01,2.197027244202854668e+00
6.250017824549014556e-01,2.197077552718609272e+00
6.349224456684469109e-01,2.197624606785863577e+00
6.451631302759768261e-01,2.197722711968247644e+00
6.557395750345722529e-01,2.200158699599676027e+00
6.666685679517867502e-01,2.201434187811477372e+00
6.779680352051771219e-01,2.201731244751067074e+00
6.896571392604073925e-01,2.202448353171165607e+00
7.017563873180536760e-01,2.202881031115837107e+00
7.142877513772785125e-01,2.205526460759273277e+00
7.272748014022923924e-01,2.207422818521473040e+00
7.407428532800834908e-01,2.210004380509313027e+00
7.547191335306203674e-01,2.212600213124880977e+00
7.692329630215611891e-01,2.213128878333645133e+00
7.843159622964591682e-01,2.215866043053796641e+00
8.000022815423518674e-01,2.217057689783659580e+00
8.163288587166466215e-01,2.220107656134414409e+00
8.333357099398687184e-01,2.223604375428596569e+00
8.510662569598217431e-01,2.223955949701157397e+00
8.695676973284666156e-01,2.224855342587228613e+00
8.888914239357157410e-01,2.225679269347430989e+00
9.090935017523829043e-01,2.226205282310362854e+00
9.302352110954041908e-01,2.227433315254111257e+00
9.523836685023759907e-01,2.227438692941475118e+00
9.756125384667088118e-01,2.229908458986678887e+00
1.000002851928329051e+00,2.230843715976753572e+00
1.025643950695670936e+00,2.231494360671873789e+00
1.052634580977080514e+00,2.231504975288857384e+00
1.081084164246671531e+00,2.232436667415809151e+00
1.111114279920125236e+00,2.233776755238939593e+00
1.142860402203486725e+00,2.236745389014631602e+00
1.176473943444688919e+00,2.244949644722059379e+00
1.212124669003534549e+00,2.247209254414673119e+00
1.250003564909802911e+00,2.248413460817292986e+00
1.290326260551953652e+00,2.251068096299597698e+00
1.333337135903573500e+00,2.252458522779767769e+00
1.379314278520814785e+00,2.254733460275844426e+00
1.428575502753564042e+00,2.259276138117072730e+00
1.481485706559098947e+00,2.259871465028449933e+00
1.538465926041970855e+00,2.260900135597557092e+00
1.600004563083457843e+00,2.261880121790950326e+00
1.666671419881089022e+00,2.266489501982454247e+00
1.739135394658405165e+00,2.269424459219139045e+00
1.818187003506374522e+00,2.271811490008373458e+00
1.904767337006517458e+00,2.274518288221404116e+00
2.000005703856658101e+00,2.282014061240090097e+00
2.105269161954161028e+00,2.289867908141347552e+00
2.222228559840250472e+00,2.290741276911590685e+00
2.352947886889377838e+00,2.292116517173399259e+00
2.500007129819605822e+00,2.301289849748228367e+00
2.666674271807147001e+00,2.303212011948120974e+00
2.857151005507128083e+00,2.310683357800677129e+00
3.076931852083941710e+00,2.319073818851573154e+00
3.333342839756771703e+00,2.325070416175526233e+00
3.636374007006314635e+00,2.337590597025094308e+00
4.000011407705530431e+00,2.340500010126675967e+00
4.444457119670889078e+00,2.344079125827032151e+00
5.000014259651377024e+00,2.352338571403244760e+00
5.714302011030145678e+00,2.361835805047828973e+00
6.666685679535169662e+00,2.376727333007799814e+00
8.000022815442203949e+00,2.381254710994823665e+00
1.000002851930275405e+01,2.387620723481926888e+00
1.333337135907033932e+01,2.403812328945376997e+00
2.000005703860550810e+01,2.404240708490354095e+00
4.000011407721101619e+01,2.470038008866153323e+00
