12.068,14.199,85,0.53994,3.9771,76.747
1.0759,9.8286,352.03,0.28853,0.46819,3.2892
0.26157,4.1427,215,0.37339,0.37854,1.0964
0.94329,7.8072,4.2029,0.81535,0.89629,8.7711
0.94929,21.931,154.95,0.82763,1.5477,24.12
0.9639,14.731,279.67,0.92816,1.2637,13.157
0.33621,4.1427,135,0.32637,0.33722,1.0964
1.4647,20.767,219.96,0.99479,1.7787,25.217
0.80743,20.977,41.433,0.61215,0.87629,10.964
0.84108,4.1427,55,0.31927,0.34589,1.0964
1.0919,20.621,105.09,0.89177,1.6112,24.12
10.471,12.916,195,0.40595,3.9309,75.651
1.551,8.9208,95.182,-0.60411,0,0
0.82506,8.6192,174.59,1.0068,1.3005,13.157
0.9637,17.32,320.07,1.0093,1.1341,10.964
8.7667,14.199,155,-0.049725,3.7295,76.747
5.8271,12.916,245,0.65537,2.2823,75.651
0.89545,13.6,131.84,1.2206,1.8749,20.831
2.4404,16.483,72.919,1.2464,2.3166,31.795
1.7104,17.623,186.23,-0.82394,0.6346,17.542
2.031,17.14,9.4757,0.89294,1.3032,15.349
1.3832,8.8492,306.77,0.7838,0.96723,8.7711
1.4071,12.248,38.521,0.88336,1.3257,12.06
2.582,20.786,253.4,1.0321,1.9373,29.602
2.6217,12.287,213.15,1.0353,2.0654,27.41
0.28352,6.6535,255,0.43376,0.46138,2.1928
1.4795,14.913,159.21,-0.7371,0.65582,16.446
5.7223,10.686,65,0.70873,1.9285,26.313
3.8274,14.565,98.141,0.89374,2.6029,76.747
1.714,7.9841,280.9,0.83238,1.057,12.06
7.0371,14.199,125,0.28935,3.3414,76.747
2.5927,20.031,130.83,1.092,2.9352,76.747
4.879,8.0418,125,0.31726,1.1479,15.349
2.318,9.1256,150.08,0.62816,1.3747,18.639
9.4142,14.199,225,0.35809,3.4672,75.651
1.6536,9.2172,233.19,-0.82621,0,0
1.0571,16.033,236.85,0.78001,1.3842,15.349
1.9147,8.0464,197.01,-0.85138,0,0
0.56234,8.6789,71.602,0.88374,1.0505,9.8675
1.4931,21.844,80.082,0.77525,1.4297,21.928
0.7581,3.7682,105,0.46374,0.46998,2.1928
0.8915,12.558,257.91,0.93511,1.3007,14.253
3.9543,13.101,179.24,1.0318,2.8034,74.554
7.342,10.686,105,-0.045347,2.1667,76.747
0.25295,3.7682,185,0.33379,0.33675,0
0.97791,7.391,30.802,1.0364,1.1355,8.7711
1.0847,13.007,331.92,-0.4349,0,0
1.7785,11.338,114.5,-1.0537,-0.041755,1.0964
0.80672,12.447,14.57,0.57817,0.80104,8.7711
2.275,16.49,51.369,1.05,1.8909,21.928
1.2645,16.159,115.29,-1.0209,0.389,10.964
1.8751,21.936,175.77,0.82064,2.1429,75.651
1.538,16.801,205.83,0.8052,1.7821,25.217
3.3467,21.249,197.35,0.88967,3.0687,76.747
1.3731,12.732,75.463,-0.97528,0,0
9.652,12.916,65,0.51363,3.0426,75.651
6.5419,11.748,85,0.28537,2.263,77.843
0.64098,16.585,29.21,0.55126,0.78133,6.5783
0.28558,3.1177,155,0.30579,0.31458,0
0.61088,9.022,130.8,1.2481,1.5256,16.446
1.9411,8.414,51.805,0.88561,1.2306,12.06
0.34674,5.0071,235,0.079239,0,0
8.2578,14.199,175,0.309,3.7981,76.747
1.1912,12.588,194.47,-0.79503,-0.0049606,2.1928
3.4664,18.436,158.88,0.74218,3.0862,75.651
4.4281,12.916,145,0.33077,2.3685,76.747
1.856,16.674,258.86,0.56008,1.2172,14.253
0.75799,20.748,61.302,1.0507,1.4479,18.639
1.1709,8.2759,215.92,1.1992,1.5048,14.253
1.1138,16.715,341.17,1.1084,1.2368,10.964
1.3547,7.7278,112.38,1.3342,1.6081,15.349
1.3436,12.514,57.808,1.3661,1.8271,21.928
1.5015,16.964,140.71,-1.0735,0.34998,10.964
6.2151,11.748,225,-0.21403,1.7401,29.602
0.47812,17.881,89.411,0.80034,1.1653,13.157
6.509,12.916,195,-0.10416,2.4266,76.747
0.51964,12.452,97.252,0.87859,1.2625,12.06
7.163,10.686,165,-0.12453,2.2179,54.819
2.8193,11.428,292.92,0.8797,1.3576,13.157
2.4222,12.527,231.67,0.92264,1.7787,20.831
1.053,11.959,175.09,-0.8893,0.10649,2.1928
3.0138,11.451,274.98,1.1765,1.7624,21.928
1.1291,9.1896,334.44,0.87015,0.99301,9.8675
1.2539,14.082,308.68,1.0334,1.2809,12.06
3.0776,12.225,161.56,1.0304,2.3877,74.554
3.3886,11.208,128.7,1.0726,2.4794,75.651
0.94814,5.8796,85.89,0.88167,0.97001,7.6747
2.402,9.4359,254.98,0.95529,1.438,15.349
1.1192,12.131,146.22,-0.66852,0.11489,2.1928
2.8455,13.876,114.76,1.2606,2.6737,76.747
1.0746,14.902,176.33,1.0169,1.818,20.831
1.367,15.115,220.66,-0.62678,0.14659,4.3855
4.713,8.0418,185,0.094277,0.9364,10.964
0.83127,6.3058,159.01,-0.70385,0,0
3.502,16.69,128.89,1.0686,3.1027,75.651
3.0137,10.515,195.29,1.2234,2.2438,26.313
3.3843,17.37,111.82,1.1899,3.1312,75.651
3.607,14.272,196.46,0.90572,2.7064,75.651
1.4359,19.365,236.3,0.7254,1.3875,18.639
3.1251,10.769,79.962,1.0007,1.8819,23.024
