5.000014259639211645e-01,2.047630566358785487e+00
5.063305579381325305e-01,2.049560010079693129e+00
5.128219753475794507e-01,2.050238871557077847e+00
5.194820010014273848e-01,2.051606875370233229e+00
5.263172904882706948e-01,2.052961992333297125e+00
5.333348543614294668e-01,2.053933595213250918e+00
5.405420821230513262e-01,2.055457655585333665e+00
5.479467681798040335e-01,2.055825699488287306e+00
5.555571399600626181e-01,2.055855166295739611e+00
5.633818884101872149e-01,2.056679583331725514e+00
5.714302011017433625e-01,2.057087769922322895e+00
5.797117982191413166e-01,2.060086284605254114e+00
5.882369717223444594e-01,2.060505857555788634e+00
5.970166280166873118e-01,2.063696055475606528e+00
6.060623345017672747e-01,2.064687258025144079e+00
6.153863704171568250e-01,2.065875350309501535e+00
6.250017824549014556e-01,2.066511305953124822e+00
6.349224456684469109e-01,2.070017276599267486e+00
6.451631302759768261e-01,2.071063103215071699e+00
6.557395750345722529e-01,2.073962074242867271e+00
6.666685679517867502e-01,2.076431530503266565e+00
6.779680352051771219e-01,2.076610878156074591e+00
6.896571392604073925e-01,2.076929796418828911e+00
7.017563873180536760e-01,2.077976399634497096e+00
7.142877513772785125e-01,2.078495068783333011e+00
7.272748014022923924e-01,2.079407943837207284e+00
7.407428532800834908e-01,2.080152547103070404e+00
7.547191335306203674e-01,2.084350367963353268e+00
7.692329630215611891e-01,2.084843722232190277e+00
7.843159622964591682e-01,2.084934954290490694e+00
8.000022815423518674e-01,2.085284410967750190e+00
8.163288587166466215e-01,2.085655257592645029e+00
8.333357099398687184e-01,2.087264929430805882e+00
8.510662569598217431e-01,2.089750315614785858e+00
8.695676973284666156e-01,2.091612385375721583e+00
8.888914239357157410e-01,2.092042034805839723e+00
9.090935017523829043e-01,2.093741563157054841e+00
9.302352110954041908e-01,2.094320405323503831e+00
9.523836685023759907e-01,2.095616376237643852e+00
9.756125384667088118e-01,2.096780712375289735e+00
1.000002851928329051e+00,2.097945221709498931e+00
1.025643950695670936e+00,2.100751019033562983e+00
1.052634580977080514e+00,2.101914009996782795e+00
1.081084164246671531e+00,2.103112166746866407e+00
1.111114279920125236e+00,2.104252504300798687e+00
1.142860402203486725e+00,2.104869097717704474e+00
1.176473943444688919e+00,2.107636069236094034e+00
1.212124669003534549e+00,2.112145458881870663e+00
1.250003564909802911e+00,2.116483504017176998e+00
1.290326260551953652e+00,2.122486483204581997e+00
1.333337135903573500e+00,2.122726422689814818e+00
1.379314278520814785e+00,2.123900246406035031e+00
1.428575502753564042e+00,2.124001010535003342e+00
1.481485706559098947e+00,2.128538351540479212e+00
1.538465926041970855e+00,2.137151765699321082e+00
1.600004563083457843e+00,2.138848719985250391e+00
1.666671419881089022e+00,2.144541616112765503e+00
1.739135394658405165e+00,2.145923372239182836e+00
1.818187003506374522e+00,2.156144993731115456e+00
1.904767337006517458e+00,2.158818247298072812e+00
2.000005703856658101e+00,2.164318626901899467e+00
2.105269161954161028e+00,2.170802415485956871e+00
2.222228559840250472e+00,2.171773083062388920e+00
2.352947886889377838e+00,2.172082346399067276e+00
2.500007129819605822e+00,2.172192150386743847e+00
2.666674271807147001e+00,2.174759133894767604e+00
2.857151005507128083e+00,2.176309493602476941e+00
3.076931852083941710e+00,2.188094302225504162e+00
3.333342839756771703e+00,2.203846870223774346e+00
3.636374007006314635e+00,2.209498194489063927e+00
4.000011407705530431e+00,2.213381231644571123e+00
4.444457119670889078e+00,2.220013790766165673e+00
5.000014259651377024e+00,2.230145024621373651e+00
5.714302011030145678e+00,2.238645497405974183e+00
6.666685679535169662e+00,2.246013884571194552e+00
8.000022815442203949e+00,2.269219541033106413e+00
1.000002851930275405e+01,2.272353094162498977e+00
1.333337135907033932e+01,2.328228404075871172e+00
2.000005703860550810e+01,2.348812346140707330e+00
4.000011407721101619e+01,2.354208817867539327e+00
