15,15.611,5,0.35912,4.6281,123.03
1.4457,7.1551,359.74,-0.86825,0,0
0.7666,7.3026,178.16,0.87747,0.95435,8.5586
2.1287,23.123,92.987,0.72989,1.9995,121.96
2.2137,17.175,269.38,0.79265,1.0982,11.768
1.1594,6.1553,49.018,0.90906,1.0579,8.5586
0.82122,5.8584,113.91,1.1124,1.1966,9.6284
2.1169,23.095,34.866,0.90035,2.1356,121.96
0.3027,2.8358,305,0.60145,0.60508,3.2095
2.2194,23.068,352.1,0.83229,1.7237,120.89
14.073,14.199,75,0.55679,4.7588,123.03
1.5157,20.835,153.03,0.71879,1.3125,77.027
14.881,15.611,355,0.017146,3.8946,123.03
0.99408,11.547,0.34423,0.64935,1.1471,14.978
1.1612,7.5934,229.31,0.95833,1.0443,7.4888
2.1539,15.179,314.77,1.0309,1.6787,74.888
1.5908,17.351,203.58,0.90557,1.3351,18.187
1.7759,12.563,81.917,-0.91983,0.031583,3.2095
9.5978,11.748,35,0.19481,2.9466,123.03
1.2216,7.1933,269.64,0.82132,0.89012,7.4888
6.084,14.199,125,0.27262,2.2319,123.03
1.2742,14.569,36.202,-0.93457,0,0
1.0452,8.8451,145.43,0.78884,1.1096,13.908
2.3345,20.122,3.4111,0.88841,1.9615,123.03
2.3051,16.38,236.2,0.53736,0.82036,9.6284
3.068,14.93,347.66,0.71981,1.7522,95.214
2.1354,19.569,63.892,0.36566,1.6332,121.96
9.8869,14.199,325,0.22752,1.8916,121.96
1.5617,7.8092,329.62,0.8205,1.0256,11.768
2.6527,14.737,173.81,0.84786,1.5822,75.958
1.3714,22.735,123.37,0.97725,1.7858,121.96
0.90586,5.512,82.917,0.75981,0.84459,6.419
1.4421,4.5545,5,0.53681,0.58353,4.2793
2.7494,10.299,203.56,0.83801,1.2945,17.117
1.256,16.491,104.86,1.0572,1.8271,120.89
3.145,9.678,296.48,0.59393,1.0507,13.908
14.833,15.611,45,-0.12186,4.7177,123.03
8.5315,11.748,355,0.14761,2.2109,121.96
2.5917,8.9841,24.72,1.1135,1.8049,83.446
7.0801,10.686,5,0.45542,1.9554,121.96
2.1068,14.765,147.63,1.0545,1.8881,110.19
2.9265,11.942,57.718,0.75272,2.011,119.82
2.3145,11.07,249.99,1.1168,1.3728,18.187
0.91167,11.719,122.67,0.92377,1.4227,19.257
6.7657,10.686,95,-0.046176,1.7361,121.96
0.32973,2.3462,335,0.49372,0.49586,2.1397
8.5872,14.199,75,0.050858,3.2329,123.03
2.2953,18.315,294.88,0.75557,1.2496,18.187
2.4387,19.244,332.4,0.58237,1.4002,79.167
1.8269,17.418,127.05,0.91692,1.8777,120.89
3.1241,15.392,16.021,0.83311,2.0377,120.89
1.8269,10.496,101.05,1.2283,1.9593,121.96
2.3418,12.058,272.15,0.79701,1.1267,14.978
2.1245,24.757,55.782,0.97422,2.3262,121.96
2.1504,17.298,83.591,0.99791,2.1473,120.89
5.6691,10.686,315,0.23111,1.0834,23.536
6.0543,8.8411,45,0.21965,1.412,83.446
1.9671,12.254,223.08,1.0986,1.3935,20.327
0.31247,4.5545,135,0.32637,0.33418,1.0698
2.1765,18.58,32.787,0.91705,2.0878,120.89
1.6001,10.955,345.46,-0.72752,0,0
1.5788,13.876,291.21,0.58354,0.95572,10.698
11.646,12.916,15,0.37052,3.2221,123.03
2.5944,21.322,172.55,0.95115,1.6542,121.96
1.6063,8.2688,67.708,-0.91284,0,0
5.2048,12.916,35,0.018789,1.8285,121.96
1.4529,18.298,359.07,-0.68124,0.1068,5.3491
1.626,10.743,163.96,0.723,1.2305,17.117
1.2826,10.38,41.149,-0.85242,0,0
1.1124,15.6,54.698,0.59951,1.3477,20.327
8.6674,11.748,55,0.53237,3.0865,121.96
2.4274,11.807,328.35,1.0557,1.7126,79.167
2.2559,24.758,144.82,0.8175,1.6826,121.96
1.2739,7.4334,98.394,-1.2091,0,0
1.869,11.213,185.47,1.1368,1.5715,24.606
1.7728,8.1212,6.9159,-1.2138,0,0
4.7873,8.8411,355,0.31333,1.1525,22.466
1.6114,12.392,19.583,-1.0528,0,0
2.4659,9.3123,83.441,1.0581,1.8312,88.795
2.1749,8.6865,115.69,-1.0982,0,0
1.3843,16.426,0.00057983,-0.10186,0.47691,8.5586
1.6932,22.868,75.214,0.96261,2.0495,119.82
2.9403,13.912,206.99,0.79192,1.3461,19.257
1.9234,7.6732,311.59,0.80967,1.0322,10.698
1.4058,7.5357,249.62,0.85628,0.93234,7.4888
1.8077,13.431,104.05,-0.82657,0.061972,4.2793
2.0235,20.752,193.52,0.87159,1.3059,22.466
1.9684,20.382,106.66,0.8486,1.9495,120.89
2.2798,14.847,254.63,0.8581,1.1446,13.908
5.8397,10.686,125,-0.0072447,1.3692,92.005
3.472,15.294,69.297,1.0119,2.5573,120.89
1.1893,6.4923,159.78,0.75507,0.86632,9.6284
1.0336,5.915,31.764,0.71263,0.81163,6.419
2.2622,11.831,311.07,0.64326,1.1864,16.047
1.5906,15.762,331.64,0.9124,1.5645,23.536
2.6837,12.061,359.66,1.0534,1.9342,109.12
1.6655,23.554,18.018,1.1711,2.0391,120.89
4.9149,8.0418,5,0.11751,0.78103,10.698
1.8571,7.5406,129.57,1.1351,1.4467,17.117
1.6805,14.549,123.58,-0.83345,0.21427,6.419
