11.545,14.199,85,0.53994,3.3436,59.665
1.003,9.9937,346.33,0.049755,0.20807,1.243
1.3424,19.931,214.74,1.0123,1.741,59.665
1.1576,11.143,1.2759,0.97359,1.1908,16.159
0.28414,3.1177,155,0.30579,0.3194,1.243
1.5485,7.9024,275.79,0.93868,1.1054,14.916
1.5936,21.547,136.97,0.78309,1.8693,59.665
1.1262,22.739,47.807,1.0208,1.5364,58.422
0.27415,4.1427,215,0.24814,0.25659,0
0.70572,5.4289,53.117,0.76014,0.80012,6.2151
9.1061,14.199,175,0.063573,2.846,59.665
0.6546,5.67,105.4,0.89335,0.95852,12.43
1.4803,19.648,300.54,0.9213,1.0862,19.888
0.96562,20.399,92.139,0.99731,1.6078,60.908
2.5679,18.737,257.16,0.93327,1.6383,59.665
3.1588,11.759,135.3,-0.66506,0.54956,16.159
0.92616,19.771,175.08,0.90944,1.6006,59.665
9.1786,14.199,225,0.15431,2.1302,60.908
0.98377,9.3604,183.77,1.0211,1.4554,54.693
2.0413,14.302,64.404,1.0975,1.9403,58.422
2.0686,9.9133,242.29,-0.59807,0,0
0.98618,14.939,31.531,0.13067,0.50209,7.4582
1.3262,11.293,311.08,0.73436,0.89414,12.43
3.998,12.907,99.696,0.49018,1.8539,59.665
1.4873,12.101,213.07,1.0237,1.683,59.665
9.0836,15.611,145,0.22886,3.2836,60.908
1.4563,8.0675,79.144,-0.32483,0,0
1.1908,7.6076,26.273,0.55033,0.70952,7.4582
1.3111,13.566,161.42,-0.75005,-0.012643,3.7291
2.4986,14.432,279.15,0.86878,1.3779,58.422
0.61545,17.072,116.82,0.55008,1.1169,22.374
3.5849,14.928,189.59,0.87178,2.304,57.179
1.4522,15.777,234.57,0.86646,1.4715,59.665
1.0749,6.4767,130.18,0.79597,0.96163,13.673
6.519,10.686,65,0.34342,1.8027,60.908
0.25549,4.5545,245,0.2736,0,0
1.2356,20.474,20.472,0.70469,1.0601,21.131
0.29258,3.7682,185,0.21949,0,0
1.9703,8.4075,158.19,1.0134,1.604,59.665
2.049,19.997,69.136,1.0036,1.9888,58.422
7.3481,10.686,155,-0.19419,1.7716,60.908
1.0368,16.331,140.91,1.0267,1.7449,59.665
1.9111,10.535,46.127,0.73241,1.2795,59.665
0.47256,10.875,116.15,0.9372,1.2371,19.888
11.367,14.199,195,0.68759,3.4431,59.665
2.5699,21.532,113.01,0.55279,2.027,59.665
1.0548,13.832,258.21,0.85476,1.2022,21.131
0.73907,15.4,85.115,0.91696,1.3883,59.665
7.0305,14.199,125,0.28935,2.6751,59.665
0.74546,14.709,340.94,0.98042,1.0623,13.673
1.8857,19.11,194.83,-0.93113,0.1995,16.159
3.9421,17.284,160.38,0.67444,2.5009,59.665
6.0669,11.748,205,0.37298,1.9228,59.665
1.6625,18.136,48.018,0.87685,1.5475,58.422
1.1543,15.695,8.714,0.63527,0.92754,14.916
1.6995,7.9145,202.46,-0.63931,0,0
7.4783,10.686,85,0.19184,1.868,59.665
0.8335,10.538,96.771,-1.2201,0,0
1.4476,8.4045,223.38,-0.74975,0,0
3.3683,15.811,215.94,0.76565,1.9835,59.665
4.042,6.6535,185,0.03116,0.39761,6.2151
1.2322,21.716,157.24,0.71767,1.6108,60.908
1.3162,10.669,291.78,0.79272,1.0069,16.159
4.8556,8.0418,125,0.31726,1.2357,60.908
2.7517,11.878,81.314,1.0388,2.041,59.665
1.1913,15.392,304.3,0.63741,0.80796,12.43
7.3192,10.686,105,-0.045347,1.854,60.908
3.0665,14.008,119.17,1.0192,2.3647,58.422
1.9698,19.702,236.55,0.68264,1.4454,59.665
0.77148,10.911,64.262,-0.51007,0,0
5.7089,15.611,65,0.51213,2.1023,60.908
1.7776,11.545,20.057,0.86332,1.2746,50.964
0.9846,12.648,193.93,-0.87045,0,0
2.7223,18.319,279.55,0.79781,1.311,60.908
6.2377,11.748,225,-0.21403,1.1957,60.908
4.4407,10.686,175,0.43775,1.8165,59.665
0.75625,14.292,102.74,-0.61441,-0.13947,1.243
1.1156,8.023,257.67,0.91096,1.0774,14.916
1.6984,16.347,175.56,-0.86197,0.11377,8.7012
3.1138,17.381,99.96,0.70695,2.0783,60.908
3.8878,12.916,245,0.33727,1.2721,60.908
0.96817,13.068,177.59,1.1119,1.7481,58.422
3.8863,13.964,148.96,0.98579,2.5233,60.908
1.1669,9.0598,326.39,0.77158,0.90591,11.187
0.53883,9.892,141.21,1.0154,1.3266,43.506
3.1346,10.896,262.55,0.84685,1.478,59.665
2.0033,8.7142,112.08,-1.2644,0,0
1.5,12.358,230.46,1.1438,1.6866,59.665
0.90181,13.811,47.823,1.1216,1.5263,59.665
0.61845,18.311,158.09,0.51908,1.0736,55.936
0.83845,16.02,201.37,0.50597,1.0217,22.374
1.2017,6.66,171.39,-0.82596,0,0
2.8975,10.435,198.12,1.1914,2.2218,59.665
3.8984,19.145,141.76,1.0765,2.8768,59.665
3.4822,8.8411,65,0.23281,0.91204,22.374
0.45891,13.098,144.22,0.53771,0.97032,14.916
1.3205,7.6062,9.6448,1.1339,1.2511,16.159
2.2206,21.988,200.69,0.84048,1.9194,59.665
1.9977,8.4523,95.316,1.0849,1.6469,58.422
3.6066,10.972,152.19,-0.28636,1.024,59.665
