15.397,15.611,355,0.026252,3.7521,134.37
0.73513,6.5401,0.28967,0.59619,0.66259,6.9501
2.1639,25.966,176.81,1.0115,1.1702,15.059
0.34117,3.5366,261.75,-0.05708,0,0
1.1497,6.471,100.03,0.89883,0.96783,11.584
4.2983,26.085,290.36,0.50258,2.5376,133.21
1.6057,25.321,51.029,0.86193,1.4091,22.009
0.40948,3.8803,331.16,-0.57671,0,0
0.97399,6.4148,187.81,0.83766,0.88916,10.425
1.2052,26.264,351.7,0.33084,1.0567,17.375
2.3372,19.312,233.62,0.79457,1.2449,20.85
15.055,15.611,5,0.36598,3.8838,134.37
0.83565,22.93,112.9,0.8856,1.0148,12.742
2.9311,10.7,50.084,0.98888,1.4234,20.85
1.4713,21.922,0.11974,0.76576,1.4213,20.85
8.5891,12.916,295,0.15793,2.1397,98.46
2.5859,12.356,144.4,0.76586,0.89546,10.425
2.8347,13.81,359.75,1.0019,1.7945,28.959
1.2733,18.236,321.36,0.7238,1.2556,18.534
13.276,15.611,45,-0.11743,2.3618,107.73
1.2578,8.7241,226.59,0.95765,1.107,13.9
0.37392,16.823,272.28,0.82102,0.96399,12.742
0.71382,17.777,78.85,0.38799,0.49325,5.7918
2.1733,16.599,196.54,0.86958,1.0568,15.059
0.6711,7.2151,296.29,0.50603,0.57349,5.7918
1.6946,14.315,19.465,-1.071,0,0
8.4534,10.686,335,0.28737,2.1185,85.718
2.1682,21.42,147.26,1.1239,1.2722,16.217
6.1579,9.7198,265,0.19035,1.1805,24.325
3.0316,14.767,112.73,0.8885,1.0856,13.9
0.32323,3.8496,67.625,0.19018,0.19844,0
0.31613,4.0762,31.047,1.0438,1.0562,12.742
8.8726,10.686,25,0.29766,1.9307,71.818
0.33468,17.819,45.715,0.67522,0.7996,9.2668
0.60718,6.8838,359.41,-0.84856,0,0
0.82765,11.313,332.45,-1.159,0,0
1.8811,25.526,322.54,0.47639,1.6409,28.959
1.9929,24.497,205.27,0.92174,1.1728,16.217
0.34167,5.7512,128.66,0.54304,0.5593,5.7918
1.0144,25.12,79.526,0.7004,0.90678,12.742
0.5725,10.744,76.808,-0.80718,0,0
4.6965,25.553,262.18,0.7218,2.7454,134.37
4.6116,18.864,295.88,0.85063,2.3364,99.618
0.29451,12.704,172.22,0.79408,0.84391,9.2668
3.7602,20.041,346.4,0.77867,2.3563,105.41
0.68749,12.267,250.35,0.98436,1.1497,13.9
1.8906,25.88,235.61,0.82524,1.3238,20.85
0.52007,13.771,297.84,0.78637,0.94922,12.742
0.84707,6.4179,160.61,0.8228,0.86363,9.2668
1.1389,25.251,23.979,1.0315,1.4637,22.009
2.2963,18.753,171.54,0.99883,1.1627,15.059
5.0263,19.478,257.57,0.58092,1.7872,34.751
0.45299,10.435,273.97,0.4519,0.54107,6.9501
4.8559,13.698,316.13,0.94782,2.3117,92.668
2.94,19.542,23.842,0.97568,1.9599,32.434
2.847,10.799,204.24,0.97955,1.2266,17.375
11.999,14.199,315,0.22802,3.0589,133.21
2.3689,9.3377,21.989,1.2653,1.6163,22.009
7.7003,12.916,55,-0.32197,1.0657,16.217
2.8501,11.843,0.18362,1.1218,1.8554,30.117
1.1603,14.137,222.72,0.47781,0.62415,8.1085
2.5208,25.913,132.94,0.52959,0.63674,8.1085
5.2871,15.403,275.57,0.95612,2.2101,98.46
10.556,12.916,5,0.13617,2.3956,114.68
1.0751,16.676,0.055187,1.0012,1.3473,17.375
4.5892,14.453,338.49,0.67018,2.1728,88.035
5.0996,8.8411,355,0.31416,1.0501,16.217
1.5903,18.649,127.89,1.0077,1.1411,15.059
0.50392,11.401,98.109,1.2615,1.3771,16.217
3.8192,15.605,62.09,1.0904,1.7324,28.959
1.6978,21.502,279.46,0.3916,1.1093,18.534
0.83772,6.6131,49.144,-0.77305,0,0
2.2391,9.5682,314.83,1.2869,1.7029,27.8
2.2015,10.21,124.04,0.67693,0.80607,10.425
0.7618,16.813,150.07,1.0907,1.1741,13.9
2.2203,18.93,99.296,0.86135,1.0835,13.9
7.663,12.916,355,0.20661,2.0795,35.909
2.8412,20.83,60.301,0.96934,1.6516,25.484
0.45846,2.5794,305,0.54192,0.55702,5.7918
1.3976,7.6532,250.66,0.90026,1.0401,12.742
4.6084,14.971,252.64,1.0044,2.074,38.226
2.1038,26.355,2.6546,0.94061,2.0014,38.226
3.7419,14.562,82.533,0.8899,1.3083,22.009
0.42135,16.413,344.73,0.83838,1.0053,12.742
4.5389,21.178,324.19,1.0171,3.0186,133.21
2.0584,19.543,213.34,0.73897,1.0251,15.059
1.5486,7.6307,341.12,1.1915,1.3982,17.375
1.3563,21.806,255.48,0.93385,1.3341,19.692
1.7249,22.109,301.41,1.0827,1.9492,33.592
3.7598,11.751,293.87,-1.1575,0.17346,0
1.4674,20.818,191.44,0.91428,1.0863,13.9
0.47579,13.417,36.662,0.90736,1.0543,13.9
3.5077,6.6535,275,0.2876,0.48741,5.7918
1.4257,7.2207,80.117,1.2243,1.3423,16.217
7.0471,10.686,5,0.45873,1.8296,32.434
2.9937,21.599,41.134,0.50563,1.5548,26.642
0.64307,13.618,318.42,1.1244,1.3555,18.534
0.36835,13.437,61.858,1.0005,1.1177,13.9
0.72362,10.868,357.11,-0.6122,0,0
0.66623,18.195,296.68,0.41949,0.67238,9.2668
